Index	true_label	text	shap	pred_label
85	0	Wimbledon champion Navratilova, who has campaigned for gay rights and suffered abuse when she came out in the 1980s, argued trans women have unfair physical advantages.	[('gay', 0.017081564159060748), ('women', 0.007260764068615424), ('trans', 0.0014868419369593378), ('has', -0.003052777440835053), ('and', -0.012321519251433564)]	1
86	1	Lots of politicians and critics across the board have attacked the Green New Deal proposed last week by freshman Democrats Rep. Alexandria Ocasio-Cortez of New York and Sen. Ed Markey of Massachusetts.	[('politicians', 0.026610931582479153), ('Ed', 0.005700118887312384), ('New', 0.0015786090388618835), ('critics', -0.0002965544495937866), ('proposed', -0.0022505441231873203), ('Ocasio-Cortez', -0.004985739210271552)]	1
87	1	In the dominant political fight in D.C., Donald Trump wants a giant wall along the U.S./Mexico border.	[('In', 0.015461274818884143), ('political', 0.00584271561771558), ('Donald', -0.000304655527103298)]	1
88	0	Tens of millions of children under 12 months are potentially at risk for diseases such as diphtheria and polio as the Chinese coronavirus pandemic interrupts routine vaccinations, according to data published by global public health experts on Friday.	[('Friday.', 0.018556239090882068), ('by', 0.006380396025659247), ('months', 0.0032590984877447628), ('pandemic', 0.0012606974070969068), ('routine', -0.000950012754796794), ('according', -0.006211665229472072), ('at', -0.011725016812297553)]	1
89	0	The former administration presented itself as a protector of students against mistreatment by student loan companies that were seeking to collect debts owed and were accused of abusing student borrowers to pad their own profits	[('seeking', 0.01809903187458499), ('of', 0.005739612085180677), ('borrowers', 0.0016225415794530107), ('a', 0.0), ('former', -0.003372210841921519), ('to', -0.008539605232641672)]	1
90	1	While President Donald Trump’s impeachment trial had been wrapping up, he expanded one of his most controversial and inflammatory policies with little fanfare and minimal opposition: the travel ban on people from multiple Muslim-majority countries.	[('While', 0.0358942142632833), ('from', 0.01257990355543651), ('and', 0.00207843137792711), ('wrapping', 0.00038979823364651003), ('one', -0.004241652467641161), ('his', -0.009873983614793856)]	1
91	0	Athletes awoke to news that several water polo players had been injured in a terrifying accident in the early hours of Saturday morning when the second floor of a nightclub came down on the heads of revelers below.	[('morning', 0.037560956830973866), ('to', 0.011675114529122394), ('revelers', 0.001246521413805487), ('polo', 0.0003041106234213009), ('on', -0.0008187216467423774), ('down', -0.004192411631319174), ('hours', -0.009393781814994642)]	1
92	1	And most egregiously, in what will surely be viewed as one of the most ill-advised stunts in presidential history, the Trump Administration had federal security forces use tear gas and projectiles to vacate Lafayette square by force of arms so Trump could make a show of walking over to St. John’s Church and posing awkwardly with a bible held upside down.	[('gas', 0.026758885704552697), ('surely', 0.010100722104038215), ('one', 0.006329080351537975), ('walking', 0.0014330947271216999), ('tear', 0.0002143445949648426), ('upside', -0.0008247260039792914), ('stunts', -0.0015066189592270274), ('had', -0.0031203574728641105), ('with', -0.005731850853548957), ('most', -0.011488771616574744), ('And', -0.023729166666666676)]	1
93	1	Franciscan friar Father Daniel Horan, a pro-LGBT priest and professor who will be speaking at the upcoming Los Angeles Religious Education Congress, took to Twitter this weekend to bash the March for Life and condemn without trial a group of white Catholic high school boys as “racists” for supposedly “taunting” a Native American man beating a drum.	[('for', 0.01713561012483404), ('Twitter', 0.00931949304832483), ('white', 0.005280903920432517), ('to', 0.004660876767181938), ('Franciscan', 0.0), ('a', 0.0), ('took', -0.0009891156462585081), ('who', -0.0015197060697254982), ('“taunting”', -0.00458942535599434), ('priest', -0.010925349055465692)]	1
94	1	Given these bleak prospects, students who go to college to “find themselves” are likely to waste precious time and money because they lack a clear vision. 	[('lack', 0.020214831843282682), ('money', 0.004015732377004082), ('prospects,', 0.0011746939745339358), ('to', -0.0028137413207200658), ('themselves”', -0.007541496697173312)]	1
95	1	People keep getting sick and the economy is cratering, but for Republicans, hating women is still a major priority: republican governors in Texas, Ohio and even Maryland are trying to use the coronavirus crisis as an excuse to block women from getting abortions, claiming that ending a pregnancy is a “nonessential” medical procedure that must be rescheduled.	[('Maryland', 0.019902458590561615), ('sick', 0.01160820907206584), ('to', 0.005988531251813549), ('claiming', 0.0034444354585248947), ('Republicans,', 0.0014157920670115809), ('ending', 0.0002831825752431172), ('keep', -3.3333333333332996e-05), ('pregnancy', -0.0010437540252660428), ('is', -0.007258857453790335), ('be', -0.012518509721034899)]	1
96	1	The Times’ about-face was just one example of a little Orwellian campaign that’s sprung up in the liberal media since the Disneyland measles outbreak to try to rewrite history by shoehorning vaccine opposition into the shopworn trope that it is conservatives who are “anti-science.”	[('“anti-science.”', 0.0319948990433743), ('liberal', 0.007509205183471774), ('in', 0.0023619594924091003), ('measles', 0.0008594375749886985), ('who', 8.113044643943024e-05), ('is', -0.0005049793407380387), ('the', -0.0013410909663209081), ('try', -0.01499593660160722)]	1
97	1	It wasn't long after Donald Trump and his team took office that they looked for ways to make things easier for polluters.	[('It', 0.030455400968614904), ('long', 0.004685514943638701), ('took', 0.0005217930807574211), ('for', -0.00892007764660752)]	1
98	1	We should expect growing support for this item for a few reasons: Younger voters of all political stripes are being exposed to the status quo student loan system. Younger voters are also less likely to accept the toxic brand of “conservatism.” 	[('being', 0.027708759977377775), ('item', 0.006219237053024836), ('the', 0.0020411562651185245), ('of', 0.0005584048401054209), ('quo', -0.000521706217845721), ('Younger', -0.003926320901246805), ('brand', -0.010408693507052182)]	1
99	0	But the top risk by likelihood highlighted in the annual Global Risks Report was extreme weather, in a survey of 1,000 experts from government, business, academia and non-governmental organizations.	[('1,000', 0.024004058087881645), ('highlighted', 0.005318539515449608), ('in', 0.0019379611575099443), ('the', -0.0013542194547185471), ('from', -0.003982535428446423)]	1
100	0	The man behind a petition drive to recall a California state senator and physician pushing for tougher vaccine requirements was charged on Wednesday with assault after livestreaming himself shoving the lawmaker in a sidewalk confrontation in Sacramento.	[('for', 0.015885889760146585), ('senator', 0.009978330705094426), ('lawmaker', 0.003340674774668454), ('a', 0.0), ('recall', -0.0010819412991783005), ('pushing', -0.0038150413258739666), ('requirements', -0.012532586576039603)]	1
101	1	President Donald Trump bragged on Sunday that the Republican Party has never been stronger or more united than it is now, even as his impeachment trial is set to begin in the Senate this week. 	[('set', 0.028676434744844402), ('as', 0.013699038587297705), ('in', 0.005320464598140284), ('than', -0.0008527194915525094), ('more', -0.002041321495898051), ('is', -0.004651109448253824)]	1
102	0	BBC Presenter Gabby Logan has said that it is not fair that transgender women can compete in sport alongside biologically female women.	[('it', 0.020133347644737364), ('women', 0.0030976743864513214), ('fair', -0.0017455312013750013), ('Logan', -0.0045239897354872926)]	1
103	0	Rep. Alexandria Ocasio-Cortez (D-NY) has been an avid supporter of the “Green New Deal,” a plan that would take dramatic steps to curb the United States’ contribution to global climate change. 	[('take', 0.022210916682369807), ('to', 0.0070038787202321776), ('a', 0.0), ('New', -0.00053239594065561), ('“Green', -0.0022073016275259228), ('States’', -0.00920870774023551)]	1
104	1	If sports don’t trump religion as the opiate of the masses, they have, until recently, been at least the background music of most of our lives.	[('at', 0.01453236975245117), ('the', 0.004953664826602366), ('have,', 0.001776666031382954), ('sports', -0.0033218776984944966), ('they', -0.024625066804412645)]	1
105	0	A humanitarian ship that has had about 230 rescued migrants on board for almost a week will enter a Maltese port on Wednesday, ending a standoff with Italy which refused to let the ship dock.	[('with', 0.03139048496865675), ('refused', 0.008895855555880945), ('A', 0.0), ('ending', -0.00024246567878564385), ('Wednesday,', -0.0028977389727301486), ('the', -0.005235461475595795)]	1
106	0	The ACLU and other groups sued last year in San Francisco federal court on behalf of 11 migrants challenging the asylum policy.	[('of', 0.0234334332514915), ('migrants', 0.004700067706541166), ('The', -0.0022073700115595694), ('ACLU', -0.011862319076901695)]	1
107	0	Even pro-life leaders have expressed their approval of using vaccines produced with fetal cell lines, in cases with no alternative.	[('pro-life', 0.01882261346423082), ('in', 0.004432067916863796), ('alternative.', -0.0033035528987141903), ('approval', -0.008993133150270363)]	1
