index	true_label	text	lime	pred_label
86	1	Lots of politicians and critics across the board have attacked the Green New Deal proposed last week by freshman Democrats Rep. Alexandria Ocasio-Cortez of New York and Sen. Ed Markey of Massachusetts.	[('freshman', -0.010894802366396904), ('Green', -0.009868551318293044), ('week', -0.009601306052469588), ('politicians', -0.008401324369726562), ('board', 0.007620728779984786), ('Ed', 0.006234238479317554)]	0
87	1	In the dominant political fight in D.C., Donald Trump wants a giant wall along the U.S./Mexico border.	[('dominant', 0.009992266133983905), ('border', 0.009341057094726157), ('the', -0.007791389535528122), ('political', 0.007379991911880687), ('the', -0.007327754542023013), ('in', -0.006168809731671848)]	0
88	0	Tens of millions of children under 12 months are potentially at risk for diseases such as diphtheria and polio as the Chinese coronavirus pandemic interrupts routine vaccinations, according to data published by global public health experts on Friday.	[('months', 0.02865930422684791), ('at', -0.01960993867620138), ('children', -0.015036274141246626), ('millions', 0.012200095832300578), ('and', -0.01040817809280445), ('public', 0.009772536809284575)]	0
89	0	The former administration presented itself as a protector of students against mistreatment by student loan companies that were seeking to collect debts owed and were accused of abusing student borrowers to pad their own profits	[('administration', 0.025186736765056582), ('students', -0.019538350096157203), ('itself', -0.01817580533778288), ('The', -0.01723394297653251), ('profits', -0.010084568603810256), ('their', 0.008778475483049851)]	0
90	1	While President Donald Trump’s impeachment trial had been wrapping up, he expanded one of his most controversial and inflammatory policies with little fanfare and minimal opposition: the travel ban on people from multiple Muslim-majority countries.	[('most', -0.029281700917787118), ('his', -0.021818261136720012), ('little', 0.020500218200916697), ('from', -0.015545631165470046), ('of', 0.013033937284355767), ('people', 0.011703841606482334)]	0
91	0	Athletes awoke to news that several water polo players had been injured in a terrifying accident in the early hours of Saturday morning when the second floor of a nightclub came down on the heads of revelers below.	[('injured', -0.015297445614164093), ('news', -0.01231274041812449), ('below', -0.012085184828378762), ('when', -0.010169623366042579), ('to', 0.009995829959189302), ('had', 0.009401269760035098)]	0
92	1	And most egregiously, in what will surely be viewed as one of the most ill-advised stunts in presidential history, the Trump Administration had federal security forces use tear gas and projectiles to vacate Lafayette square by force of arms so Trump could make a show of walking over to St. John’s Church and posing awkwardly with a bible held upside down.	[('could', 0.023703132914845753), ('will', -0.017672462230428662), ('most', -0.016003204901310814), ('arms', -0.015575192577136304), ('force', -0.015349354300647813), ('history', -0.015020231182625682)]	0
93	1	Franciscan friar Father Daniel Horan, a pro-LGBT priest and professor who will be speaking at the upcoming Los Angeles Religious Education Congress, took to Twitter this weekend to bash the March for Life and condemn without trial a group of white Catholic high school boys as “racists” for supposedly “taunting” a Native American man beating a drum.	[('at', -0.029583570525627725), ('Twitter', -0.025369389151850157), ('supposedly', 0.023245149265793377), ('will', -0.019805469304282296), ('Education', -0.01804155194062981), ('trial', -0.017380998033201138)]	0
94	1	Given these bleak prospects, students who go to college to “find themselves” are likely to waste precious time and money because they lack a clear vision. 	[('students', -0.023144318262735955), ('time', 0.02055461090546882), ('these', 0.01735477158873712), ('because', -0.015865181411639537), ('who', -0.015732250617075897), ('find', -0.014263646290047881)]	0
95	1	People keep getting sick and the economy is cratering, but for Republicans, hating women is still a major priority: republican governors in Texas, Ohio and even Maryland are trying to use the coronavirus crisis as an excuse to block women from getting abortions, claiming that ending a pregnancy is a “nonessential” medical procedure that must be rescheduled.	[('still', 0.032189509125224315), ('Ohio', 0.017656372119771772), ('Texas', 0.015987351270732725), ('but', -0.013288861358238382), ('for', -0.011149179329878035), ('getting', 0.01067632960830549)]	0
96	1	The Times’ about-face was just one example of a little Orwellian campaign that’s sprung up in the liberal media since the Disneyland measles outbreak to try to rewrite history by shoehorning vaccine opposition into the shopworn trope that it is conservatives who are “anti-science.”	[('little', 0.03410733240879011), ('since', -0.029105237548915013), ('one', -0.02476857145337853), ('face', 0.013441341242477069), ('science', -0.012025791325681575), ('just', 0.011479749479142725)]	0
97	1	It wasn't long after Donald Trump and his team took office that they looked for ways to make things easier for polluters.	[('after', -0.04254308261655352), ('looked', 0.017013428416121777), ('took', -0.01343931097931884), ('and', -0.012535719346804275), ('that', 0.010883076489671899), ('It', -0.010287178142395463)]	0
98	1	We should expect growing support for this item for a few reasons: Younger voters of all political stripes are being exposed to the status quo student loan system. Younger voters are also less likely to accept the toxic brand of “conservatism.” 	[('status', -0.028636280475995687), ('reasons', -0.02685192294182388), ('support', 0.02601308372837075), ('this', 0.02408000462379205), ('being', -0.017884186481744602), ('also', -0.015460569202823774)]	0
99	0	But the top risk by likelihood highlighted in the annual Global Risks Report was extreme weather, in a survey of 1,000 experts from government, business, academia and non-governmental organizations.	[('Report', -0.021108725707246433), ('business', -0.016736643334383964), ('000', 0.015417174269370509), ('survey', 0.012863355620370139), ('governmental', -0.01055968998133673), ('by', 0.008800523725784378)]	0
100	0	The man behind a petition drive to recall a California state senator and physician pushing for tougher vaccine requirements was charged on Wednesday with assault after livestreaming himself shoving the lawmaker in a sidewalk confrontation in Sacramento.	[('after', -0.045585691386595795), ('man', -0.028260465748881095), ('and', -0.020316898066652173), ('California', 0.020303127075819008), ('petition', -0.014632705918622384), ('himself', 0.009817156663040163)]	0
101	1	President Donald Trump bragged on Sunday that the Republican Party has never been stronger or more united than it is now, even as his impeachment trial is set to begin in the Senate this week. 	[('Republican', 0.030894711649352573), ('President', -0.018781638584750578), ('been', -0.0178493915154256), ('has', -0.01583839368947368), ('week', -0.014860006414852727), ('trial', -0.014613074133330902)]	0
102	0	BBC Presenter Gabby Logan has said that it is not fair that transgender women can compete in sport alongside biologically female women.	[('has', -0.027263817936435907), ('can', -0.024909399497258518), ('said', 0.017766208576713318), ('female', -0.009145950250081393), ('in', -0.009045545699322055), ('it', 0.008249406968353544)]	0
103	0	Rep. Alexandria Ocasio-Cortez (D-NY) has been an avid supporter of the “Green New Deal,” a plan that would take dramatic steps to curb the United States’ contribution to global climate change. 	[('States', 0.0235087816886865), ('United', -0.021728911443086224), ('has', -0.0205706829513351), ('been', -0.01862324786303456), ('an', 0.010829668111018365), ('Rep', 0.00962416758111385)]	0
104	1	If sports don’t trump religion as the opiate of the masses, they have, until recently, been at least the background music of most of our lives.	[('our', -0.022197991422471863), ('been', -0.01993756816880342), ('If', 0.0158119873787779), ('until', -0.014740466112759847), ('they', 0.013678530958964218), ('least', 0.010063161529910724)]	0
105	0	A humanitarian ship that has had about 230 rescued migrants on board for almost a week will enter a Maltese port on Wednesday, ending a standoff with Italy which refused to let the ship dock.	[('refused', 0.020730513845722734), ('week', -0.014121291087522476), ('enter', -0.01410143021475078), ('about', -0.013218239678383988), ('board', 0.011977813492591666), ('Italy', 0.011203000611818158)]	0
106	0	The ACLU and other groups sued last year in San Francisco federal court on behalf of 11 migrants challenging the asylum policy.	[('year', 0.01862414933835187), ('behalf', -0.016954295676751767), ('and', -0.011434704976788152), ('other', 0.010559679268711075), ('court', -0.010287524336073075), ('in', -0.007876539785986457)]	0
107	0	Even pro-life leaders have expressed their approval of using vaccines produced with fetal cell lines, in cases with no alternative.	[('in', -0.015891674503877906), ('of', 0.013686449106300704), ('no', -0.009329489126186693), ('cases', -0.008659472513236562), ('cell', -0.007788352457742728), ('with', -0.007623786548110616)]	0
